key,emo,version,name,status,uni,codepoints
elf_medium_dark_skin_tone,🧝🏾,E5.0,elf: medium-dark skin tone,fully-qualified,1f9dd_1f3fe,1F9DD 1F3FE
elf_dark_skin_tone,🧝🏿,E5.0,elf: dark skin tone,fully-qualified,1f9dd_1f3ff,1F9DD 1F3FF
man_elf,🧝‍♂,E5.0,man elf,minimally-qualified,1f9dd_200d_2642,1F9DD 200D 2642
man_elf_light_skin_tone,🧝🏻‍♂,E5.0,man elf: light skin tone,minimally-qualified,1f9dd_1f3fb_200d_2642,1F9DD 1F3FB 200D 2642
man_elf_medium_light_skin_tone,🧝🏼‍♂,E5.0,man elf: medium-light skin tone,minimally-qualified,1f9dd_1f3fc_200d_2642,1F9DD 1F3FC 200D 2642
man_elf_medium_skin_tone,🧝🏽‍♂,E5.0,man elf: medium skin tone,minimally-qualified,1f9dd_1f3fd_200d_2642,1F9DD 1F3FD 200D 2642
man_elf_medium_dark_skin_tone,🧝🏾‍♂,E5.0,man elf: medium-dark skin tone,minimally-qualified,1f9dd_1f3fe_200d_2642,1F9DD 1F3FE 200D 2642
man_elf_dark_skin_tone,🧝🏿‍♂,E5.0,man elf: dark skin tone,minimally-qualified,1f9dd_1f3ff_200d_2642,1F9DD 1F3FF 200D 2642
woman_elf,🧝‍♀,E5.0,woman elf,minimally-qualified,1f9dd_200d_2640,1F9DD 200D 2640
woman_elf_light_skin_tone,🧝🏻‍♀,E5.0,woman elf: light skin tone,minimally-qualified,1f9dd_1f3fb_200d_2640,1F9DD 1F3FB 200D 2640
woman_elf_medium_light_skin_tone,🧝🏼‍♀,E5.0,woman elf: medium-light skin tone,minimally-qualified,1f9dd_1f3fc_200d_2640,1F9DD 1F3FC 200D 2640
woman_elf_medium_skin_tone,🧝🏽‍♀,E5.0,woman elf: medium skin tone,minimally-qualified,1f9dd_1f3fd_200d_2640,1F9DD 1F3FD 200D 2640
woman_elf_medium_dark_skin_tone,🧝🏾‍♀,E5.0,woman elf: medium-dark skin tone,minimally-qualified,1f9dd_1f3fe_200d_2640,1F9DD 1F3FE 200D 2640
woman_elf_dark_skin_tone,🧝🏿‍♀,E5.0,woman elf: dark skin tone,minimally-qualified,1f9dd_1f3ff_200d_2640,1F9DD 1F3FF 200D 2640
genie,🧞,E5.0,genie,fully-qualified,1f9de,1F9DE
man_genie,🧞‍♂,E5.0,man genie,minimally-qualified,1f9de_200d_2642,1F9DE 200D 2642
woman_genie,🧞‍♀,E5.0,woman genie,minimally-qualified,1f9de_200d_2640,1F9DE 200D 2640
zombie,🧟,E5.0,zombie,fully-qualified,1f9df,1F9DF
man_zombie,🧟‍♂,E5.0,man zombie,minimally-qualified,1f9df_200d_2642,1F9DF 200D 2642
woman_zombie,🧟‍♀,E5.0,woman zombie,minimally-qualified,1f9df_200d_2640,1F9DF 200D 2640
troll,🧌,E14.0,troll,fully-qualified,1f9cc,1F9CC
hairy_creature,🫈,E17.0,hairy creature,fully-qualified,1fac8,1FAC8
person_getting_massage,💆,E0.6,person getting massage,fully-qualified,1f486,1F486
person_getting_massage_light_skin_tone,💆🏻,E1.0,person getting massage: light skin tone,fully-qualified,1f486_1f3fb,1F486 1F3FB
person_getting_massage_medium_light_skin_tone,💆🏼,E1.0,person getting massage: medium-light skin tone,fully-qualified,1f486_1f3fc,1F486 1F3FC
person_getting_massage_medium_skin_tone,💆🏽,E1.0,person getting massage: medium skin tone,fully-qualified,1f486_1f3fd,1F486 1F3FD
person_getting_massage_medium_dark_skin_tone,💆🏾,E1.0,person getting massage: medium-dark skin tone,fully-qualified,1f486_1f3fe,1F486 1F3FE
person_getting_massage_dark_skin_tone,💆🏿,E1.0,person getting massage: dark skin tone,fully-qualified,1f486_1f3ff,1F486 1F3FF
man_getting_massage,💆‍♂,E4.0,man getting massage,minimally-qualified,1f486_200d_2642,1F486 200D 2642
man_getting_massage_light_skin_tone,💆🏻‍♂,E4.0,man getting massage: light skin tone,minimally-qualified,1f486_1f3fb_200d_2642,1F486 1F3FB 200D 2642
man_getting_massage_medium_light_skin_tone,💆🏼‍♂,E4.0,man getting massage: medium-light skin tone,minimally-qualified,1f486_1f3fc_200d_2642,1F486 1F3FC 200D 2642
man_getting_massage_medium_skin_tone,💆🏽‍♂,E4.0,man getting massage: medium skin tone,minimally-qualified,1f486_1f3fd_200d_2642,1F486 1F3FD 200D 2642
man_getting_massage_medium_dark_skin_tone,💆🏾‍♂,E4.0,man getting massage: medium-dark skin tone,minimally-qualified,1f486_1f3fe_200d_2642,1F486 1F3FE 200D 2642
man_getting_massage_dark_skin_tone,💆🏿‍♂,E4.0,man getting massage: dark skin tone,minimally-qualified,1f486_1f3ff_200d_2642,1F486 1F3FF 200D 2642
woman_getting_massage,💆‍♀,E4.0,woman getting massage,minimally-qualified,1f486_200d_2640,1F486 200D 2640
woman_getting_massage_light_skin_tone,💆🏻‍♀,E4.0,woman getting massage: light skin tone,minimally-qualified,1f486_1f3fb_200d_2640,1F486 1F3FB 200D 2640
woman_getting_massage_medium_light_skin_tone,💆🏼‍♀,E4.0,woman getting massage: medium-light skin tone,minimally-qualified,1f486_1f3fc_200d_2640,1F486 1F3FC 200D 2640
woman_getting_massage_medium_skin_tone,💆🏽‍♀,E4.0,woman getting massage: medium skin tone,minimally-qualified,1f486_1f3fd_200d_2640,1F486 1F3FD 200D 2640
woman_getting_massage_medium_dark_skin_tone,💆🏾‍♀,E4.0,woman getting massage: medium-dark skin tone,minimally-qualified,1f486_1f3fe_200d_2640,1F486 1F3FE 200D 2640
woman_getting_massage_dark_skin_tone,💆🏿‍♀,E4.0,woman getting massage: dark skin tone,minimally-qualified,1f486_1f3ff_200d_2640,1F486 1F3FF 200D 2640
person_getting_haircut,💇,E0.6,person getting haircut,fully-qualified,1f487,1F487
person_getting_haircut_light_skin_tone,💇🏻,E1.0,person getting haircut: light skin tone,fully-qualified,1f487_1f3fb,1F487 1F3FB
person_getting_haircut_medium_light_skin_tone,💇🏼,E1.0,person getting haircut: medium-light skin tone,fully-qualified,1f487_1f3fc,1F487 1F3FC
